"iso","entity_type","climactor_id","baseline_value","baseline_year","inv_year","total_emissions","target_year","target_value","target_record","GDAM_id"
"USA","Region","eb1d43008b77e9fa",147832460.797569,2021,1974,190371122.728253,2050,100,"eb1d43008b77e9fa_2050","USA.23_1"
"USA","Region","eb1d43008b77e9fa",147832460.797569,2021,1975,191801287.899344,2050,100,"eb1d43008b77e9fa_2050","USA.23_1"
"USA","Region","eb1d43008b77e9fa",147832460.797569,2021,1976,193572727.863922,2050,100,"eb1d43008b77e9fa_2050","USA.23_1"
"USA","Region","eb1d43008b77e9fa",147832460.797569,2021,1977,184989590.460952,2050,100,"eb1d43008b77e9fa_2050","USA.23_1"
"USA","Region","eb1d43008b77e9fa",147832460.797569,2021,1978,188694512.592295,2050,100,"eb1d43008b77e9fa_2050","USA.23_1"
"USA","Region","eb1d43008b77e9fa",147832460.797569,2021,1979,188749397.725713,2050,100,"eb1d43008b77e9fa_2050","USA.23_1"
"USA","Region","eb1d43008b77e9fa",147832460.797569,2021,1980,179428401.091896,2050,100,"eb1d43008b77e9fa_2050","USA.23_1"
"USA","Region","eb1d43008b77e9fa",147832460.797569,2021,1981,170013300.921232,2050,100,"eb1d43008b77e9fa_2050","USA.23_1"
"USA","Region","eb1d43008b77e9fa",147832460.797569,2021,1982,158235821.449487,2050,100,"eb1d43008b77e9fa_2050","USA.23_1"
"USA","Region","eb1d43008b77e9fa",147832460.797569,2021,1983,155031128.586157,2050,100,"eb1d43008b77e9fa_2050","USA.23_1"
"USA","Region","eb1d43008b77e9fa",147832460.797569,2021,1984,162291180.786279,2050,100,"eb1d43008b77e9fa_2050","USA.23_1"
"USA","Region","eb1d43008b77e9fa",147832460.797569,2021,1985,166725148.893095,2050,100,"eb1d43008b77e9fa_2050","USA.23_1"
"USA","Region","eb1d43008b77e9fa",147832460.797569,2021,1986,170416723.020204,2050,100,"eb1d43008b77e9fa_2050","USA.23_1"
"USA","Region","eb1d43008b77e9fa",147832460.797569,2021,1987,173938315.726727,2050,100,"eb1d43008b77e9fa_2050","USA.23_1"
"USA","Region","eb1d43008b77e9fa",147832460.797569,2021,1988,180797261.63541,2050,100,"eb1d43008b77e9fa_2050","USA.23_1"
"USA","Region","eb1d43008b77e9fa",147832460.797569,2021,1989,177920481.09652,2050,100,"eb1d43008b77e9fa_2050","USA.23_1"
"USA","Region","eb1d43008b77e9fa",147832460.797569,2021,1990,180149367.403524,2050,100,"eb1d43008b77e9fa_2050","USA.23_1"
"USA","Region","eb1d43008b77e9fa",147832460.797569,2021,1991,178373670.571875,2050,100,"eb1d43008b77e9fa_2050","USA.23_1"
"USA","Region","eb1d43008b77e9fa",147832460.797569,2021,1992,177192901.55083,2050,100,"eb1d43008b77e9fa_2050","USA.23_1"
"USA","Region","eb1d43008b77e9fa",147832460.797569,2021,1993,178068340.724961,2050,100,"eb1d43008b77e9fa_2050","USA.23_1"
"USA","Region","eb1d43008b77e9fa",147832460.797569,2021,1994,185907700.332983,2050,100,"eb1d43008b77e9fa_2050","USA.23_1"
"USA","Region","eb1d43008b77e9fa",147832460.797569,2021,1995,188950481.628718,2050,100,"eb1d43008b77e9fa_2050","USA.23_1"
"USA","Region","eb1d43008b77e9fa",147832460.797569,2021,1996,194360522.002629,2050,100,"eb1d43008b77e9fa_2050","USA.23_1"
"USA","Region","eb1d43008b77e9fa",147832460.797569,2021,1997,191906987.157588,2050,100,"eb1d43008b77e9fa_2050","USA.23_1"
"USA","Region","eb1d43008b77e9fa",147832460.797569,2021,1998,191111121.105846,2050,100,"eb1d43008b77e9fa_2050","USA.23_1"
"USA","Region","eb1d43008b77e9fa",147832460.797569,2021,1999,198976869.53654,2050,100,"eb1d43008b77e9fa_2050","USA.23_1"
"USA","Region","eb1d43008b77e9fa",147832460.797569,2021,2000,194555201.414911,2050,100,"eb1d43008b77e9fa_2050","USA.23_1"
"USA","Region","eb1d43008b77e9fa",147832460.797569,2021,2001,189561983.065631,2050,100,"eb1d43008b77e9fa_2050","USA.23_1"
"USA","Region","eb1d43008b77e9fa",147832460.797569,2021,2002,188806821.958097,2050,100,"eb1d43008b77e9fa_2050","USA.23_1"
"USA","Region","eb1d43008b77e9fa",147832460.797569,2021,2003,187079191.163418,2050,100,"eb1d43008b77e9fa_2050","USA.23_1"
"USA","Region","eb1d43008b77e9fa",147832460.797569,2021,2004,188907501.332564,2050,100,"eb1d43008b77e9fa_2050","USA.23_1"
"USA","Region","eb1d43008b77e9fa",147832460.797569,2021,2005,190134387.864464,2050,100,"eb1d43008b77e9fa_2050","USA.23_1"
"USA","Region","eb1d43008b77e9fa",147832460.797569,2021,2006,179318876.448659,2050,100,"eb1d43008b77e9fa_2050","USA.23_1"
"USA","Region","eb1d43008b77e9fa",147832460.797569,2021,2007,181997775.717815,2050,100,"eb1d43008b77e9fa_2050","USA.23_1"
"USA","Region","eb1d43008b77e9fa",147832460.797569,2021,2008,175468432.830529,2050,100,"eb1d43008b77e9fa_2050","USA.23_1"
"USA","Region","eb1d43008b77e9fa",147832460.797569,2021,2009,164761707.532979,2050,100,"eb1d43008b77e9fa_2050","USA.23_1"
"USA","Region","eb1d43008b77e9fa",147832460.797569,2021,2010,167521137.283738,2050,100,"eb1d43008b77e9fa_2050","USA.23_1"
"USA","Region","eb1d43008b77e9fa",147832460.797569,2021,2011,162498215.332471,2050,100,"eb1d43008b77e9fa_2050","USA.23_1"
"USA","Region","eb1d43008b77e9fa",147832460.797569,2021,2012,155441245.06002,2050,100,"eb1d43008b77e9fa_2050","USA.23_1"
"USA","Region","eb1d43008b77e9fa",147832460.797569,2021,2013,164028765.557065,2050,100,"eb1d43008b77e9fa_2050","USA.23_1"
"USA","Region","eb1d43008b77e9fa",147832460.797569,2021,2014,163958184.813817,2050,100,"eb1d43008b77e9fa_2050","USA.23_1"
"USA","Region","eb1d43008b77e9fa",147832460.797569,2021,2015,164457971.165119,2050,100,"eb1d43008b77e9fa_2050","USA.23_1"
"USA","Region","eb1d43008b77e9fa",147832460.797569,2021,2016,154521979.630354,2050,100,"eb1d43008b77e9fa_2050","USA.23_1"
"USA","Region","eb1d43008b77e9fa",147832460.797569,2021,2017,155687283.955377,2050,100,"eb1d43008b77e9fa_2050","USA.23_1"
"USA","Region","eb1d43008b77e9fa",147832460.797569,2021,2018,163722412.962159,2050,100,"eb1d43008b77e9fa_2050","USA.23_1"
"USA","Region","eb1d43008b77e9fa",147832460.797569,2021,2019,159255886.303779,2050,100,"eb1d43008b77e9fa_2050","USA.23_1"
"USA","Region","eb1d43008b77e9fa",147832460.797569,2021,2020,136863706.378426,2050,100,"eb1d43008b77e9fa_2050","USA.23_1"
"USA","Region","eb1d43008b77e9fa",147832460.797569,2021,2021,147832460.797569,2050,100,"eb1d43008b77e9fa_2050","USA.23_1"
"CZE","City","eb458b7461e99bd4",73290.8,2012,2012,73290.8,2030,40,"eb458b7461e99bd4_2030","CZE.31.329.0698.545392"
"FIN","SubRegion","eb4d5bf8be8d6bb3",222000,2007,NA,NA,2030,80,"eb4d5bf8be8d6bb3_2030","FIN.14.45"
"SWE","SubRegion","eb6695ee4873c439",18507,2009,2009,18507,2030,30,"eb6695ee4873c439_2030","SWE.25.2518"
"JPN","Region","eba840111c16ef1f",49690000,2013,NA,NA,2030,46,"eba840111c16ef1f_2030","JPN.38"
"ESP","City","ebfa92116571f72d",28661.1,2012,2012,28661.1,2030,40,"ebfa92116571f72d_2030","ESP.05.35.35013"
"ESP","City","ebfa92116571f72d",28661.1,2012,2016,27368.4,2030,40,"ebfa92116571f72d_2030","ESP.05.35.35013"
"BEL","City","ec06cb56f95ee9c1",10524.62,1990,NA,NA,2030,40,"ec06cb56f95ee9c1_2030","BEL.3.3.4.4_1"
"ESP","City","ec1c27130dc5cd62",29242.3,2007,2007,29242.3,2030,40,"ec1c27130dc5cd62_2030","ESP.10.03.03069"
"ESP","City","ec1c27130dc5cd62",29242.3,2007,2015,26820,2030,40,"ec1c27130dc5cd62_2030","ESP.10.03.03069"
"ITA","City","ec270e94ebbdc54a",45191,2005,2005,45191,2030,57,"ec270e94ebbdc54a_2030","ITA.3.20.057"
"JPN","SubRegion","ec28bfa7823c85f1",11930000,2016,NA,NA,2030,60,"ec28bfa7823c85f1_2030","JPN.6.1"
"JPN","SubRegion","ec28bfa7823c85f1",11930000,2016,NA,NA,2050,100,"ec28bfa7823c85f1_2050","JPN.6.1"
"GRC","City","ec358573f44d116d",210181.8,2010,2010,210181.8,2030,40,"ec358573f44d116d_2030","GRC.5.1.46.10"
"ITA","City","ec63fb26e0a3c610",92637669.9,2008,NA,NA,2030,40,"ec63fb26e0a3c610_2030","ITA.5.24.029"
"ESP","City","ec81db5b6658e9cd",18460.1,2019,2019,18460.1,2030,40,"ec81db5b6658e9cd_2030","ESP.12.36.36058"
"ESP","City","ec81db5b6658e9cd",18460.1,2019,2021,18460.1,2030,40,"ec81db5b6658e9cd_2030","ESP.12.36.36058"
"ESP","City","ec81db5b6658e9cd",18460.1,2019,2022,18129.3,2030,40,"ec81db5b6658e9cd_2030","ESP.12.36.36058"
"GBR","City","ec8c826eb515ed25",1131573,2020,2019,1131572.91,2030,100,"ec8c826eb515ed25_2030","GBR.1.09.138.43"
"ESP","City","ec8e469b00659e0b",18869.98,2005,2005,22581,2030,40,"ec8e469b00659e0b_2030","ESP.09.08.08278"
"ESP","City","ec8e469b00659e0b",18869.98,2005,2012,24868,2030,40,"ec8e469b00659e0b_2030","ESP.09.08.08278"
"ESP","City","ec8e469b00659e0b",18869.98,2005,2016,24568.3,2030,40,"ec8e469b00659e0b_2030","ESP.09.08.08278"
"GBR","City","ecaa11d0333e98cd",1003000,2005,2019,773953,2030,100,"ecaa11d0333e98cd_2030","GBR.1.08.36"
"GBR","City","ecaa11d0333e98cd",1003000,2005,2005,1003000,2030,100,"ecaa11d0333e98cd_2030","GBR.1.08.36"
"GBR","City","ecaa11d0333e98cd",1003000,2005,2008,19761,2030,100,"ecaa11d0333e98cd_2030","GBR.1.08.36"
"USA","City","eccebf549c6eb280",5565193,2021,2020,5298686,2050,100,"eccebf549c6eb280_2050","USA.22.13.1600000US2507000"
"USA","City","eccebf549c6eb280",5565193,2021,2019,6192460,2050,100,"eccebf549c6eb280_2050","USA.22.13.1600000US2507000"
"USA","City","eccebf549c6eb280",5565193,2021,2018,6366607,2050,100,"eccebf549c6eb280_2050","USA.22.13.1600000US2507000"
"USA","City","eccebf549c6eb280",5565193,2021,2017,6145850,2050,100,"eccebf549c6eb280_2050","USA.22.13.1600000US2507000"
"USA","City","eccebf549c6eb280",5565193,2021,2016,6390773,2050,100,"eccebf549c6eb280_2050","USA.22.13.1600000US2507000"
"USA","City","eccebf549c6eb280",5565193,2021,2015,6917399,2050,100,"eccebf549c6eb280_2050","USA.22.13.1600000US2507000"
"USA","City","eccebf549c6eb280",5565193,2021,2014,6373464,2050,100,"eccebf549c6eb280_2050","USA.22.13.1600000US2507000"
"USA","City","eccebf549c6eb280",5565193,2021,2013,6218654,2050,100,"eccebf549c6eb280_2050","USA.22.13.1600000US2507000"
"USA","City","eccebf549c6eb280",5565193,2021,2012,6265362,2050,100,"eccebf549c6eb280_2050","USA.22.13.1600000US2507000"
"USA","City","eccebf549c6eb280",5565193,2021,2011,6932901,2050,100,"eccebf549c6eb280_2050","USA.22.13.1600000US2507000"
"USA","City","eccebf549c6eb280",5565193,2021,2010,7268370,2050,100,"eccebf549c6eb280_2050","USA.22.13.1600000US2507000"
"USA","City","eccebf549c6eb280",5565193,2021,2009,7068058,2050,100,"eccebf549c6eb280_2050","USA.22.13.1600000US2507000"
"USA","City","eccebf549c6eb280",5565193,2021,2008,7424031,2050,100,"eccebf549c6eb280_2050","USA.22.13.1600000US2507000"
"USA","City","eccebf549c6eb280",5565193,2021,2007,7576041,2050,100,"eccebf549c6eb280_2050","USA.22.13.1600000US2507000"
"USA","City","eccebf549c6eb280",5565193,2021,2006,7112784,2050,100,"eccebf549c6eb280_2050","USA.22.13.1600000US2507000"
"USA","City","eccebf549c6eb280",5565193,2021,2005,7819794,2050,100,"eccebf549c6eb280_2050","USA.22.13.1600000US2507000"
"USA","City","eccebf549c6eb280",5565193,2021,2021,5565193,2050,100,"eccebf549c6eb280_2050","USA.22.13.1600000US2507000"
"USA","City","eccebf549c6eb280",5565193,2021,2005,7820179,2050,100,"eccebf549c6eb280_2050","USA.22.13.1600000US2507000"
"ESP","City","ecd5c749d542a797",233324.7,2008,2008,233324.7,2030,56,"ecd5c749d542a797_2030","ESP.14.30.30027"
"ESP","City","ecd5c749d542a797",233324.7,2008,2019,167639.3,2030,56,"ecd5c749d542a797_2030","ESP.14.30.30027"
"UKR","City","ecf9905ddaf0158b",66554.8,2016,2016,66554.8,2030,35,"ecf9905ddaf0158b_2030","UKR.63.12.015.001"
"BEL","City","ed096ad33171aa79",104391.9,2006,2006,104391.9,2030,40,"ed096ad33171aa79_2030","BEL.3.3.2.18_1"
"BEL","City","ed096ad33171aa79",104391.9,2006,2017,87896.7,2030,40,"ed096ad33171aa79_2030","BEL.3.3.2.18_1"
"ITA","City","ed09d495d41a6cfe",74881.8,2007,2007,74881.8,2030,40,"ed09d495d41a6cfe_2030","ITA.5.26.009"
"ITA","City","ed09d495d41a6cfe",74881.8,2007,2007,78354,2030,40,"ed09d495d41a6cfe_2030","ITA.5.26.009"
"ITA","City","ed09d495d41a6cfe",74881.8,2007,2019,50478.5,2030,40,"ed09d495d41a6cfe_2030","ITA.5.26.009"
"BEL","City","ed2a2de59d8fd010",78418.44,2011,2011,79380.5,2030,40,"ed2a2de59d8fd010_2030","BEL.2.4.2.4_1"
"BEL","City","ed2a2de59d8fd010",78418.44,2011,2015,77854.4,2030,40,"ed2a2de59d8fd010_2030","BEL.2.4.2.4_1"
"BEL","City","ed2a2de59d8fd010",78418.44,2011,2018,81470.7,2030,40,"ed2a2de59d8fd010_2030","BEL.2.4.2.4_1"
"MEX","Region","ed38ef324e203bf2",1.04e+08,2015,NA,NA,2030,21,"ed38ef324e203bf2_2030","MEX.23_1"
"MEX","Region","ed38ef324e203bf2",1.04e+08,2015,NA,NA,2050,63,"ed38ef324e203bf2_2050","MEX.23_1"
"ITA","City","ed4660e6ce5d39d2",7008.92,2011,2011,7008.9,2030,40,"ed4660e6ce5d39d2_2030","ITA.19.85.005"
"CHE","SubRegion","ed55de4a4e685284",618119,2020,2020,790794,2037,100,"ed55de4a4e685284_2037","CHE.5.1_1"
"CHE","SubRegion","ed55de4a4e685284",618119,2020,2020,618119,2037,100,"ed55de4a4e685284_2037","CHE.5.1_1"
"POL","SubRegion","ed78563ba3eb38ab",12952984,2018,2018,12030182,2050,100,"ed78563ba3eb38ab_2050","POL.7.36_1"
"POL","SubRegion","ed78563ba3eb38ab",12952984,2018,2014,10121489,2050,100,"ed78563ba3eb38ab_2050","POL.7.36_1"
"POL","SubRegion","ed78563ba3eb38ab",12952984,2018,2018,12952984,2050,100,"ed78563ba3eb38ab_2050","POL.7.36_1"
"JPN","SubRegion","ed89c29c8437b125",6760000,2013,NA,NA,2030,50,"ed89c29c8437b125_2030","JPN.37.1238"
"JPN","SubRegion","ed89c29c8437b125",6760000,2013,NA,NA,2050,100,"ed89c29c8437b125_2050","JPN.37.1238"
"ITA","City","ed927db0a072c71f",114920.8,2005,2005,114920.8,2030,40,"ed927db0a072c71f_2030","ITA.5.23.044"
"ITA","City","ed927db0a072c71f",114920.8,2005,2016,97431.7,2030,40,"ed927db0a072c71f_2030","ITA.5.23.044"
"CAN","City","ed946ed3c0d11896",128641,2018,2018,128760.38,2030,50,"ed946ed3c0d11896_2030","CAN.12.12.014"
"CAN","City","ed946ed3c0d11896",128641,2018,2018,128641,2030,50,"ed946ed3c0d11896_2030","CAN.12.12.014"
"ESP","City","eda6b0fef57acb65",9094.7,2005,2005,9094.7,2030,40,"eda6b0fef57acb65_2030","ESP.04.07.07018"
"ESP","City","eda6b0fef57acb65",9094.7,2005,2017,8257.9,2030,40,"eda6b0fef57acb65_2030","ESP.04.07.07018"
"DEU","SubRegion","eda90b61c89cd906",905017.5,2009,2009,904069.6,2030,40,"eda90b61c89cd906_2030","DEU.10.5_1"
"DEU","SubRegion","eda90b61c89cd906",905017.5,2009,2012,885562.4,2030,40,"eda90b61c89cd906_2030","DEU.10.5_1"
"ESP","City","edb3255024d97b18",38129.9,2005,2005,38129.9,2030,40,"edb3255024d97b18_2030","ESP.04.07.07059"
"CHN","Region","edb428284b07c665",245046000,2020,2020,245046000,2060,100,"edb428284b07c665_2060","CHN.61"
"MEX","SubRegion","edc3cdc6563ed972",89741,2020,2020,89741,2045,10,"edc3cdc6563ed972_2045","MEX.11.42_2"
"ITA","City","edc6e96935a9ad59",29392.3,2008,2008,29392.3,2030,40,"edc6e96935a9ad59_2030","ITA.5.24.027"
"ITA","City","edcad0ee263a6a53",24027.76,2011,2011,24027.8,2030,40,"edcad0ee263a6a53_2030","ITA.19.81.024"
"ESP","City","edcbade74642c5f3",7242.9,2014,2014,7242.9,2030,40,"edcbade74642c5f3_2030","ESP.12.32.32088"
"ESP","City","edd33a34efefe054",104694.9,2010,2010,104694.9,2030,40,"edd33a34efefe054_2030","ESP.10.46.46017"
"ESP","City","edd33a34efefe054",104694.9,2010,2015,101837.8,2030,40,"edd33a34efefe054_2030","ESP.10.46.46017"
"ESP","City","edd554f52a1cee62",9118.1,2018,2018,9118.1,2030,40,"edd554f52a1cee62_2030","ESP.12.36.36040"
"ESP","City","ee0cc76f99cf85a5",8008.504,2005,2005,8008.5,2030,40,"ee0cc76f99cf85a5_2030","ESP.09.08.08149"
"ESP","City","ee0cc76f99cf85a5",8008.504,2005,2012,5330.4,2030,40,"ee0cc76f99cf85a5_2030","ESP.09.08.08149"
"ESP","City","ee0cc76f99cf85a5",8008.504,2005,2016,4813.3,2030,40,"ee0cc76f99cf85a5_2030","ESP.09.08.08149"
"ESP","City","ee1b7ccb9defd26b",1236,2010,2010,1236,2030,40,"ee1b7ccb9defd26b_2030","ESP.10.46.46047"
"ESP","City","ee1b7ccb9defd26b",1236,2010,2015,1209.6,2030,40,"ee1b7ccb9defd26b_2030","ESP.10.46.46047"
"ESP","City","ee1b7ccb9defd26b",1236,2010,2010,1236,2049,50,"ee1b7ccb9defd26b_2049","ESP.10.46.46047"
"ESP","City","ee1b7ccb9defd26b",1236,2010,2015,1209.6,2049,50,"ee1b7ccb9defd26b_2049","ESP.10.46.46047"
"USA","City","ee2ae450bdaaca82",53703684,2022,2022,53703684,2050,100,"ee2ae450bdaaca82_2050","USA.33.42.1600000US3651000"
"USA","City","ee2ae450bdaaca82",53703684,2022,2021,51992571,2050,100,"ee2ae450bdaaca82_2050","USA.33.42.1600000US3651000"
"USA","City","ee2ae450bdaaca82",53703684,2022,2020,47819897,2050,100,"ee2ae450bdaaca82_2050","USA.33.42.1600000US3651000"
"USA","City","ee2ae450bdaaca82",53703684,2022,2019,55602644,2050,100,"ee2ae450bdaaca82_2050","USA.33.42.1600000US3651000"
"USA","City","ee2ae450bdaaca82",53703684,2022,2018,56730460,2050,100,"ee2ae450bdaaca82_2050","USA.33.42.1600000US3651000"
"USA","City","ee2ae450bdaaca82",53703684,2022,2017,52977971,2050,100,"ee2ae450bdaaca82_2050","USA.33.42.1600000US3651000"
"USA","City","ee2ae450bdaaca82",53703684,2022,2016,55119812,2050,100,"ee2ae450bdaaca82_2050","USA.33.42.1600000US3651000"
"USA","City","ee2ae450bdaaca82",53703684,2022,2015,55604338,2050,100,"ee2ae450bdaaca82_2050","USA.33.42.1600000US3651000"
"USA","City","ee2ae450bdaaca82",53703684,2022,2014,54709454,2050,100,"ee2ae450bdaaca82_2050","USA.33.42.1600000US3651000"
"USA","City","ee2ae450bdaaca82",53703684,2022,2013,54158211,2050,100,"ee2ae450bdaaca82_2050","USA.33.42.1600000US3651000"
"USA","City","ee2ae450bdaaca82",53703684,2022,2012,53271171,2050,100,"ee2ae450bdaaca82_2050","USA.33.42.1600000US3651000"
"USA","City","ee2ae450bdaaca82",53703684,2022,2011,55682493,2050,100,"ee2ae450bdaaca82_2050","USA.33.42.1600000US3651000"
"USA","City","ee2ae450bdaaca82",53703684,2022,2010,57528702,2050,100,"ee2ae450bdaaca82_2050","USA.33.42.1600000US3651000"
"USA","City","ee2ae450bdaaca82",53703684,2022,2009,55339960,2050,100,"ee2ae450bdaaca82_2050","USA.33.42.1600000US3651000"
"USA","City","ee2ae450bdaaca82",53703684,2022,2008,57717916,2050,100,"ee2ae450bdaaca82_2050","USA.33.42.1600000US3651000"
"USA","City","ee2ae450bdaaca82",53703684,2022,2007,61495410,2050,100,"ee2ae450bdaaca82_2050","USA.33.42.1600000US3651000"
"USA","City","ee2ae450bdaaca82",53703684,2022,2006,58207547,2050,100,"ee2ae450bdaaca82_2050","USA.33.42.1600000US3651000"
"USA","City","ee2ae450bdaaca82",53703684,2022,2005,64739971,2050,100,"ee2ae450bdaaca82_2050","USA.33.42.1600000US3651000"
"USA","City","ee2ae450bdaaca82",53703684,2022,2021,83727427.22,2050,100,"ee2ae450bdaaca82_2050","USA.33.42.1600000US3651000"
"USA","City","ee2ae450bdaaca82",53703684,2022,2005,61062452,2050,100,"ee2ae450bdaaca82_2050","USA.33.42.1600000US3651000"
"ESP","City","ee33d52c8d949bbe",1512042.2,2015,2015,1512042.2,2030,40,"ee33d52c8d949bbe_2030","ESP.07.09.09059"
"CAN","City","ee4ac41e78a6a250",7681745,2018,2021,6365059.65,2030,63,"ee4ac41e78a6a250_2030","CAN.35.21.005"
"CAN","City","ee4ac41e78a6a250",7681745,2018,2018,7681745,2030,63,"ee4ac41e78a6a250_2030","CAN.35.21.005"
"CAN","City","ee4ac41e78a6a250",7681745,2018,2021,6365059.65,2050,100,"ee4ac41e78a6a250_2050","CAN.35.21.005"
"CAN","City","ee4ac41e78a6a250",7681745,2018,2018,7681745,2050,100,"ee4ac41e78a6a250_2050","CAN.35.21.005"
"ESP","City","ee50b61889c8373a",320.3,2010,2010,320.3,2030,40,"ee50b61889c8373a_2030","ESP.11.10.10145"
"ESP","City","ee50b61889c8373a",320.3,2010,2016,210.3,2030,40,"ee50b61889c8373a_2030","ESP.11.10.10145"
"ESP","City","ee50b61889c8373a",320.3,2010,2018,198.3,2030,40,"ee50b61889c8373a_2030","ESP.11.10.10145"
"ESP","City","ee50b61889c8373a",320.3,2010,2010,320.3,2050,50,"ee50b61889c8373a_2050","ESP.11.10.10145"
"ESP","City","ee50b61889c8373a",320.3,2010,2016,210.3,2050,50,"ee50b61889c8373a_2050","ESP.11.10.10145"
"ESP","City","ee50b61889c8373a",320.3,2010,2018,198.3,2050,50,"ee50b61889c8373a_2050","ESP.11.10.10145"
"MEX","SubRegion","ee5414e38ddc7001",954564000,2021,NA,NA,2030,7.8,"ee5414e38ddc7001_2030","MEX.28.9_2"
"USA","City","ee55c991e97039cf",5790455,2021,2021,5790455,2050,100,"ee55c991e97039cf_2050","USA.36.31.1600000US3915000"
"BEL","City","ee5fbf83877687d4",26887.1,2012,2012,26887.1,2030,40,"ee5fbf83877687d4_2030","BEL.2.1.1.15_1"
"ESP","City","ee6243e385fe98a2",29709.6,2019,2019,29709.6,2030,40,"ee6243e385fe98a2_2030","ESP.12.36.36051"
"SWE","SubRegion","ee79e5fbc12dffa8",94447.7,2005,2005,94447.7,2030,45,"ee79e5fbc12dffa8_2030","SWE.25.2582"
"SWE","SubRegion","ee79e5fbc12dffa8",94447.7,2005,2015,117961.9,2030,45,"ee79e5fbc12dffa8_2030","SWE.25.2582"
"SWE","SubRegion","ee79e5fbc12dffa8",94447.7,2005,2005,94447.7,2045,65,"ee79e5fbc12dffa8_2045","SWE.25.2582"
"SWE","SubRegion","ee79e5fbc12dffa8",94447.7,2005,2015,117961.9,2045,65,"ee79e5fbc12dffa8_2045","SWE.25.2582"
"BEL","City","ee7c915f178e8afe",59317.2,2011,2011,59317.2,2030,40,"ee7c915f178e8afe_2030","BEL.2.2.1.9_1"
"BEL","City","ee7c915f178e8afe",59317.2,2011,2014,58679.7,2030,40,"ee7c915f178e8afe_2030","BEL.2.2.1.9_1"
"BEL","City","ee7c915f178e8afe",59317.2,2011,2020,30323.7,2030,40,"ee7c915f178e8afe_2030","BEL.2.2.1.9_1"
"NOR","SubRegion","ee8f60653e885820",1010515,2009,2021,731723,2030,85,"ee8f60653e885820_2030","NOR.7.4_1"
"NOR","SubRegion","ee8f60653e885820",1010515,2009,2009,1010515,2030,85,"ee8f60653e885820_2030","NOR.7.4_1"
"ESP","City","eed537922c6fcfd6",5221.1,2010,2010,5221.1,2030,40,"eed537922c6fcfd6_2030","ESP.10.46.46009"
"ESP","City","eed537922c6fcfd6",5221.1,2010,2015,5326.6,2030,40,"eed537922c6fcfd6_2030","ESP.10.46.46009"
"ITA","City","eed5e8a31eb5ae91",62918,2010,2010,62918,2030,40,"eed5e8a31eb5ae91_2030","ITA.15.63.008"
"ESP","City","eee06c27f66dbc55",300.9,2010,2010,300.9,2030,40,"eee06c27f66dbc55_2030","ESP.10.46.46196"
"ESP","City","eee06c27f66dbc55",300.9,2010,2015,247.4,2030,40,"eee06c27f66dbc55_2030","ESP.10.46.46196"
"ESP","City","eee06c27f66dbc55",300.9,2010,2010,300.9,2049,50,"eee06c27f66dbc55_2049","ESP.10.46.46196"
"ESP","City","eee06c27f66dbc55",300.9,2010,2015,247.4,2049,50,"eee06c27f66dbc55_2049","ESP.10.46.46196"
"USA","City","ef05d72b3a730dc8",302319,1990,2020,262869.14,2035,100,"ef05d72b3a730dc8_2035","USA.5.44.1600000US0669112"
"ESP","City","ef06bcc9b86fb290",6578.127,2007,2007,6690.3,2030,40,"ef06bcc9b86fb290_2030","ESP.01.18.18082"
"ESP","City","ef06bcc9b86fb290",6578.127,2007,2012,6697.9,2030,40,"ef06bcc9b86fb290_2030","ESP.01.18.18082"
"ESP","City","ef182ab0e60e6238",5696.9,2011,2011,5696.9,2030,40,"ef182ab0e60e6238_2030","ESP.12.27.27037"
"BEL","City","ef26e0d8efa9c8d6",24924.86,2011,2011,25818.8,2030,40,"ef26e0d8efa9c8d6_2030","BEL.2.4.1.25_1"
"BEL","City","ef26e0d8efa9c8d6",24924.86,2011,2015,25017.3,2030,40,"ef26e0d8efa9c8d6_2030","BEL.2.4.1.25_1"
"BEL","City","ef26e0d8efa9c8d6",24924.86,2011,2018,26491.7,2030,40,"ef26e0d8efa9c8d6_2030","BEL.2.4.1.25_1"
"ITA","City","ef3417936341b2cc",68741.3,2008,2008,68741.3,2030,57,"ef3417936341b2cc_2030","ITA.5.28.016"
"UKR","City","ef3823a40fafaab8",985460.5,2013,2013,985460.5,2025,21,"ef3823a40fafaab8_2025","UKR.59.08.027.001"
"ITA","City","ef3931898b3cede4",9303.1,2017,2017,9303.1,2030,42.54,"ef3931898b3cede4_2030","ITA.19.83.068"
"UKR","City","ef3fcad970b1ff91",10113.5,2014,2014,10113.5,2030,30.56,"ef3fcad970b1ff91_2030","UKR.65.02.011"
"BEL","City","ef4b151437f6575b",10962,2006,2006,10962,2030,40,"ef4b151437f6575b_2030","BEL.3.4.1.4_1"
"BEL","City","ef4b151437f6575b",10962,2006,2017,9397.8,2030,40,"ef4b151437f6575b_2030","BEL.3.4.1.4_1"
"BEL","City","ef4b151437f6575b",10962,2006,2018,10162.4,2030,40,"ef4b151437f6575b_2030","BEL.3.4.1.4_1"
"BEL","City","ef4b151437f6575b",10962,2006,2006,10962,2050,100,"ef4b151437f6575b_2050","BEL.3.4.1.4_1"
"BEL","City","ef4b151437f6575b",10962,2006,2017,9397.8,2050,100,"ef4b151437f6575b_2050","BEL.3.4.1.4_1"
"BEL","City","ef4b151437f6575b",10962,2006,2018,10162.4,2050,100,"ef4b151437f6575b_2050","BEL.3.4.1.4_1"
