,iso,entity_type,climactor_id,baseline_value,baseline_year,inv_year,target_year,target_value,target_record,GDAM_id,target_year_emission,annualised_ambition_from_baseline,annualised_ambition,2019_emissions_for_total_ambition,2030_emissions,absolute_ambition
3276,ITA,City,59c69ccf765e5606,6115.6,2011,2017.0,2050,40.0,59c69ccf765e5606_2050,ITA.19.84.025,3669.36,0.008664817327093566,0.0065579734787830635,5704.311444595942,4436.61447874301,1267.6969658529315
3280,ESP,City,5a31cb32cfacb427,1321.7,2019,2019.0,2030,40.0,5a31cb32cfacb427_2030,ESP.12.32.32080,793.02,0.031061016501513494,0.031061016501513494,1321.7,793.02,528.6800000000001
3282,ESP,City,5a3aeae22e535dc2,801.6,2010,2015.0,2030,40.0,5a3aeae22e535dc2_2030,ESP.10.46.46175,480.96,0.01696592574647271,0.025675182211715386,687.1868722285808,480.96,206.22687222858082
3286,ESP,City,5a51cdf76e47487e,49926.3,2010,2015.0,2030,40.0,5a51cdf76e47487e_2030,ESP.10.46.46029,29955.78,0.01696592574647271,0.0255541597703266,42800.271879922395,29955.78,12844.491879922396
3289,BEL,City,5a5618f474c05fa5,76559.4,2011,2011.0,2030,40.0,5a5618f474c05fa5_2030,BEL.2.3.4.14_1,45935.63999999999,0.017866800317204,0.017866800317204,66276.81921659989,45935.63999999999,20341.1792165999
3293,ESP,City,5a87db5e8b2a9f09,2177.9,2010,2018.0,2030,40.0,5a87db5e8b2a9f09_2030,ESP.11.10.10133,1306.74,0.01696592574647271,0.012115125512600411,1867.046268745791,1306.74,560.3062687457909
3298,ESP,City,5aa19e35ed522b90,28016.8,2005,2017.0,2030,48.0,5aa19e35ed522b90_2030,ESP.04.07.07029,14568.736,0.015805286364980242,0.027265289350894673,22415.7318058442,14568.736,7846.995805844199
3299,ESP,City,5aa307c19efb5cbe,13910.1,2019,2019.0,2030,44.0,5aa307c19efb5cbe_2030,ESP.12.36.36002,7789.656000000001,0.03370493631199856,0.03370493631199856,13910.1,7789.656000000001,6120.4439999999995
3303,BEL,City,5ab72701c19b3c68,296544.4,2011,2017.0,2030,40.0,5ab72701c19b3c68_2030,BEL.2.4.1.5_1,177926.64,0.01786680031720378,0.025666312364874155,256715.95634886276,177926.64,78789.31634886275
3306,ESP,City,5b1aa987d3793ff7,3224.0,2007,2007.0,2030,40.0,5b1aa987d3793ff7_2030,ESP.12.32.32078,1934.3999999999999,0.014736758555106588,0.014739104127317715,2697.8785578019847,1934.3999999999999,763.4785578019848
3307,USA,City,5b2fd32a6cc31580,151237.0,2019,2020.0,2035,100.0,5b2fd32a6cc31580_2035,USA.21.15.1600000US2476650,0.0,0.044273782427413755,0.04729412282062673,151237.0,79255.35491359305,71981.64508640695
3309,ITA,City,5b4290bfdfef6d7e,5535.8,2010,2010.0,2030,40.0,5b4290bfdfef6d7e_2030,ITA.19.81.017,3321.48,0.01696592574647271,0.01696592574647271,4745.67001906559,3321.48,1424.1900190655901
3322,ITA,City,5b616868de093418,4400.5,2011,2011.0,2030,40.0,5b616868de093418_2030,ITA.19.82.002,2640.2999999999997,0.017866800317204,0.017866800317204,3809.4752958179906,2640.2999999999997,1169.175295817991
3325,CAN,City,5b86a5c9a84b2561,4525026.0,2016,2016.0,2050,94.6,5b86a5c9a84b2561_2050,CAN.46.11.040,244351.4040000002,0.019774624573539734,0.019774624573539734,4261857.280016105,3421245.613825625,840611.6661904799
3333,BEL,City,5b8fcf7dc2555d84,12865.2,2006,2006.0,2030,40.0,5b8fcf7dc2555d84_2030,BEL.3.3.2.10_1,7719.12,0.014118413069381885,0.014118413069381885,10693.955271070592,7719.12,2974.835271070592
3334,ESP,City,5b93de3f2e85e46f,1480.452,2005,2005.0,2030,40.0,5b93de3f2e85e46f_2030,ESP.09.17.17080,888.2712,0.01354986801622915,0.01355043134023215,1223.0556678575276,888.2712,334.7844678575276
3335,ESP,City,5b94bc2a4a2e2a91,96922.0,2010,2010.0,2030,40.0,5b94bc2a4a2e2a91_2030,ESP.08.19.19046,58153.2,0.01696592574647271,0.01696592574647271,83088.23107552208,58153.2,24935.031075522085
3336,BEL,City,5b9caa6b5a3f5f38,23839.7,2006,2006.0,2030,40.0,5b9caa6b5a3f5f38_2030,BEL.3.4.4.5_1,14303.82,0.014118413069381885,0.014118413069381885,19816.301765673412,14303.82,5512.481765673412
3339,ESP,City,5babbe1dbae73f6f,15446.9,2010,2015.0,2030,40.0,5babbe1dbae73f6f_2030,ESP.10.46.46006,9268.14,0.01696592574647271,0.017609177761038763,13242.149322140298,9268.14,3974.0093221402985
3343,BIH,City,5bafcbeced93994f,51904.0,2007,2020.0,2030,40.0,5bafcbeced93994f_2030,BIH.3.3.5_1,31142.399999999998,0.014736758555106588,0.0229178007984967,43433.83643429101,31142.399999999998,12291.436434291016
3344,ITA,City,5bd107f72ff85b98,39646.3,2008,2008.0,2030,48.0,5bd107f72ff85b98_2030,ITA.8.34.049,20616.076,0.01797982015246502,0.01797982015246502,32473.35786505568,20616.076,11857.28186505568
3345,UKR,City,5bd6a10825f09136,1003107.0,2006,2006.0,2030,30.0,5bd6a10825f09136_2030,UKR.35.04.021.001,702174.8999999999,0.01099181529506743,0.01099181529506743,868851.9397452929,702174.8999999999,166677.03974529298
3346,ESP,City,5c0cc63a01bf2888,578.7,2005,2005.0,2030,55.0,5c0cc63a01bf2888_2030,ESP.09.25.25186,260.415,0.01768475295469374,0.01768475295469374,450.78128021584547,260.415,190.36628021584545
3347,ESP,City,5c1208c1e4fcce31,66990.1,2011,2011.0,2030,23.0,5c1208c1e4fcce31_2030,ESP.14.30.30039,51582.37700000001,0.01095505452809764,0.01095505452809764,61339.30467974953,51582.37700000001,9756.927679749526
3353,ESP,City,5c40429c4f121126,19521.3,2010,2010.0,2030,40.0,5c40429c4f121126_2030,ESP.12.15.15020,11712.779999999999,0.01696592574647271,0.01696592574647271,16735.006348348044,11712.779999999999,5022.226348348046
3354,CAN,City,5c51a1aab845bde0,1900000.0,2014,2021.0,2041,40.0,5c51a1aab845bde0_2041,CAN.35.37.039,1140000.0,0.01253990816123518,0.0205510493496186,1783821.3774829712,1899268.5630360804,-115447.18555310927
3358,BEL,City,5c656324865ffbf2,155885.2,2011,2020.0,2030,40.0,5c656324865ffbf2_2030,BEL.2.2.3.2_1,93531.12000000001,0.01786680031720378,0.02810298392936894,134948.48730454443,93531.12000000001,41417.367304544416
3364,ESP,City,5cd810dd70cc932c,408.6,2010,2015.0,2030,40.0,5cd810dd70cc932c_2030,ESP.10.46.46033,245.16,0.01696592574647271,0.024105855751088034,350.280134721305,245.16,105.12013472130499
3368,ESP,City,5cedffc64472d9f6,63667.09,2007,2007.0,2030,40.0,5cedffc64472d9f6_2030,ESP.10.03.03018,38200.25399999999,0.014736758555106588,0.014727728002326801,53277.31915280681,38200.25399999999,15077.06515280682
3369,USA,City,5d345320b617b04c,5932301.0,2021,2021.0,2030,100.0,5d345320b617b04c_2030,USA.5.43.1600000US0668000,0.0,0.08005973889230611,0.08005973889230611,7009772.549753387,0.0,7009772.549753387
3371,HUN,City,5d6393c0c639aed5,70341.63,2008,2008.0,2030,40.0,5d6393c0c639aed5_2030,HUN.05.113.2087,42204.978,0.015411747273741838,0.015418794175546813,59294.385966318994,42204.978,17089.40796631899
3373,ESP,City,5d8e028892a20a07,13793.8,2018,2021.0,2030,40.0,5d8e028892a20a07_2030,ESP.12.36.36046,8276.279999999999,0.028436155726361267,0.034602952669817055,13401.557355141716,8276.279999999999,5125.277355141718
3376,ESP,City,5dbf592de10bd375,38197.9,2015,2015.0,2030,40.0,5dbf592de10bd375_2030,ESP.12.36.36004,22918.74,0.02268495988716035,0.02268495988716035,34847.996665727864,22918.74,11929.256665727862
3383,ESP,City,5dd95ee51e73c524,26913.5991,2007,2013.0,2030,40.0,5dd95ee51e73c524_2030,ESP.01.11.11901,16148.159459999999,0.014736758555106588,0.023370342254563248,22521.594889940694,16148.159459999999,6373.435429940695
3384,ITA,City,5dde608422c794b5,13726.3,2011,2011.0,2030,40.0,5dde608422c794b5_2030,ITA.19.83.010,8235.779999999999,0.017866800317204,0.017866800317204,11882.740768773203,8235.779999999999,3646.960768773204
3386,ESP,City,5de2fac6746f68da,166532.4,2007,2007.0,2030,40.0,5de2fac6746f68da_2030,ESP.01.14.14007,99919.43999999999,0.014736758555106588,0.014736758555106588,139356.13869085087,99919.43999999999,39436.698690850884
3389,ITA,City,5e1d97cf712063b5,129923.8,2007,2007.0,2030,40.0,5e1d97cf712063b5_2030,ITA.5.26.043,77954.28,0.014736758555106588,0.014736744001840885,108721.66072213199,77954.28,30767.380722131988
3390,ITA,City,5e3e30e8f4ed4a9e,239973.0,2008,2008.0,2050,40.0,5e3e30e8f4ed4a9e_2050,ITA.9.48.005,143983.8,0.008043419607661972,0.008241675855467312,219574.383122353,203975.51003349904,15598.873088853958
3396,ESP,City,5e5501939db41e55,1876.9,2010,2015.0,2030,40.0,5e5501939db41e55_2030,ESP.10.46.46003,1126.14,0.01696592574647271,0.0290200217892449,1609.0082840392006,1126.14,482.8682840392005
3397,GRC,City,5e62206a0393825e,91316.7,2015,2015.0,2030,20.0,5e62206a0393825e_2030,GRC.3.1.24.05,73053.36,0.012228939874784794,0.012228939874784794,86931.14512154741,73053.36,13877.785121547407
3399,ITA,City,5ebaabc101b2b1f4,155150.9,2010,2017.0,2030,40.0,5ebaabc101b2b1f4_2030,ITA.8.40.008,93090.54,0.01696592574647271,0.023864918807588564,133006.06498808545,93090.54,39915.52498808545
3403,GBR,City,5ecab44f1122d755,939440.0,2017,2020.0,2030,49.0,5ecab44f1122d755_2030,GBR.1.07.109,479114.4,0.031150414401375448,0.052959741438390884,881823.6934128207,479114.4,402709.29341282067
3415,ESP,City,5ee05b64b3ddb10e,87720.1079,2007,2013.0,2030,40.0,5ee05b64b3ddb10e_2030,ESP.01.21.21054,52632.06474,0.014736758555106588,0.014631308868196191,73405.14832242137,52632.06474,20773.083582421372
3416,ITA,City,5efc07c8fc764166,30662.4,2013,2013.0,2030,30.0,5efc07c8fc764166_2030,ITA.5.23.011,21463.68,0.015552898761765688,0.015552898761765688,27910.039549322264,21463.68,6446.359549322264
3417,ESP,City,5f16389cf85ac304,42163.3,2007,2007.0,2030,30.0,5f16389cf85ac304_2030,ESP.12.32.32009,29514.31,0.01147245147239806,0.01147245147239806,36711.31292155231,29514.31,7197.002921552306
3420,BEL,City,5f16f58d13d4b713,58443.0,2006,2019.0,2030,40.0,5f16f58d13d4b713_2030,BEL.3.3.3.29_1,35065.799999999996,0.014118413069381885,0.023828821634683583,48579.6433718231,35065.799999999996,13513.843371823103
3427,BEL,City,5f3116b1caed708a,137918.7,2011,2014.0,2030,40.0,5f3116b1caed708a_2030,BEL.2.2.3.8_1,82751.22,0.01786680031720378,0.01786680031720378,119395.04158194152,82751.22,36643.82158194152
3431,USA,City,5f44fa9fe82a5459,2326122.0,2005,2020.0,2030,80.0,5f44fa9fe82a5459_2030,USA.6.36.1600000US0827425,465224.3999999999,0.023790040066189233,0.06356676424544117,1660495.7523503045,465224.3999999999,1195271.3523503046
3435,ITA,City,5f46b917e639ad38,75742.81,2011,2011.0,2030,40.0,5f46b917e639ad38_2030,ITA.19.87.041,45445.685999999994,0.017866800317204,0.017866797285971625,65569.90422243741,45445.685999999994,20124.21822243742
3450,ESP,City,5f48ab56eb2b449f,33788.4,2005,2017.0,2030,40.2,5f48ab56eb2b449f_2030,ESP.04.07.07008,20205.4632,0.01360774547396515,0.022998525789733826,27890.91577459335,20205.4632,7685.452574593353
3453,ESP,City,5f9fb905209f2e35,9865.7742,2007,2013.0,2030,40.0,5f9fb905209f2e35_2030,ESP.01.11.11019,5919.4645199999995,0.014736758555106588,0.005886718445770045,8255.788049099265,5919.4645199999995,2336.323529099265
3455,ITA,City,5fb7f988f295cae7,6107.603,2004,2016.0,2030,40.0,5fb7f988f295cae7_2030,ITA.1.6.169,3664.5618,0.013025340110280892,0.013780199697612572,5017.193342769612,3664.5618,1352.6315427696122
3456,GRC,City,5fc6db9ccde33374,499016.5,2010,2010.0,2030,40.0,5fc6db9ccde33374_2030,GRC.5.1.49.02,299409.89999999997,0.01696592574647271,0.01696592574647271,427791.40197786124,299409.89999999997,128381.50197786128
3458,ESP,City,5fcc9bfc91fea6fc,2324.3,2010,2010.0,2030,40.0,5fcc9bfc91fea6fc_2030,ESP.10.46.46182,1394.5800000000002,0.01696592574647271,0.01696592574647271,1992.5504579851427,1394.5800000000002,597.9704579851425
3460,ITA,City,5fe09d6fd485ad8c,106807.0,2011,2017.0,2030,53.0,5fe09d6fd485ad8c_2030,ITA.19.82.006,50199.28999999999,0.022634880178002525,0.029309261590608537,88931.25144919616,50199.28999999999,38731.96144919617
3461,ITA,City,5fecedd05aa5def5,52798.2,2005,2005.0,2050,20.0,5fecedd05aa5def5_2050,ITA.1.1.013,42238.56,0.0040598089383232505,0.0040598089383232505,49875.210039831116,47692.55427452063,2182.655765310483
3462,BEL,City,5ffaa681050d6126,54367.84,2008,2011.0,2030,40.0,5ffaa681050d6126_2030,BEL.2.2.1.11_1,32620.703999999998,0.015411747273741838,0.02306637681354462,45829.300360470406,32620.703999999998,13208.596360470408
3464,ESP,City,5ffbccd57d577ba4,7359.0,2010,2018.0,2030,40.0,5ffbccd57d577ba4_2030,ESP.12.27.27008,4415.4,0.01696592574647271,0.03030858259844793,6308.642955002651,4415.4,1893.2429550026518
3465,ITA,City,60351ad8c07766d8,17224.12,2011,2011.0,2030,40.0,60351ad8c07766d8_2030,ITA.19.82.036,10334.472,0.01786680031720378,0.017866773657573498,14910.773692126959,10334.472,4576.301692126959
3468,ITA,City,60a06ed53f061ce2,18447.5,2011,2011.0,2030,40.0,60a06ed53f061ce2_2030,ITA.19.81.007,11068.5,0.01786680031720378,0.01786680031720378,15969.843317714465,11068.5,4901.343317714465
3469,ESP,City,60a188e1cc862c18,1528.2,2005,2005.0,2030,45.0,60a188e1cc862c18_2030,ESP.09.25.25216,840.5100000000001,0.014973539054925045,0.014973539054925045,1237.230894087627,840.5100000000001,396.7208940876268
3473,CZE,City,60b30916f122055c,115512.4,2000,2015.0,2030,30.0,60b30916f122055c_2030,CZE.53.981.2101.571164,80858.68,0.008783828877650723,0.011402967672414333,97684.98235795637,80858.68,16826.302357956374
3474,ITA,City,60c2e77f45865292,15524.3,2009,2009.0,2050,35.0,60c2e77f45865292_2050,ITA.8.37.015,10090.795,0.007346478135604517,0.007346478135604517,14420.785079965826,13297.300088573464,1123.4849913923626
3475,ITA,City,60efe6c4ef92a811,22747.6,2011,2011.0,2030,40.0,60efe6c4ef92a811_2030,ITA.3.13.034,13648.56,0.01786680031720378,0.01786680031720378,19692.40319035325,13648.56,6043.843190353249
3477,ESP,City,6102bb4f2d16844f,17983.7,2019,2021.0,2030,40.0,6102bb4f2d16844f_2030,ESP.12.27.27051,10790.22,0.031061016501513494,0.03816314578045055,17983.7,10790.22,7193.480000000001
3478,UKR,City,6112740068f15e27,38046.9,2016,2016.0,2030,30.0,6112740068f15e27_2030,UKR.23.06.009,26632.829999999998,0.01891700620110659,0.01891700620110659,35928.28771746687,26632.829999999998,9295.45771746687
3483,ESP,City,611e870ff446f73f,1418.0,2007,2015.0,2030,40.0,611e870ff446f73f_2030,ESP.10.03.03110,850.8,0.014736758555106588,0.02827546030249639,1186.5979512913195,850.8,335.7979512913196
3485,UKR,City,6120e23776f77087,118136.4,2010,2012.0,2030,40.0,6120e23776f77087_2030,UKR.56.02.003.001,70881.84,0.01696592574647271,0.027805337504524186,101274.67965611839,70881.84,30392.83965611839
3488,ESP,City,6133776b20c6e4ce,1025.3,2013,2014.0,2031,22.0,6133776b20c6e4ce_2031,ESP.09.25.25238,799.734,0.01110851634418375,0.004358371546600903,958.8325700649788,807.7313194788503,151.10125058612846
3489,ITA,City,61358cf9c0202b19,21649.61,2011,2011.0,2030,40.0,61358cf9c0202b19_2030,ITA.19.86.018,12989.766,0.01786680031720378,0.01786678971220268,18741.882617678508,12989.766,5752.116617678508
3492,USA,City,61884b27b10eddcb,17437725.0,2019,2019.0,2050,100.0,61884b27b10eddcb_2050,USA.44.57.1600000US4819000,0.0,0.022611435601268326,0.022611435601268326,17437725.0,13559060.91590767,3878664.08409233
3494,ESP,City,6188838906383122,8329.2,2005,2005.0,2030,40.33,6188838906383122_2030,ESP.09.25.25210,4970.033640000001,0.013645323332701187,0.013645323332701187,6871.741333454329,4970.033640000001,1901.7076934543284
3495,ESP,City,61ae2f6af23d9570,1662.6,2010,2010.0,2030,40.0,61ae2f6af23d9570_2030,ESP.12.36.36031,997.56,0.01696592574647271,0.01696592574647271,1425.2955261567342,997.56,427.7355261567343
3498,ESP,City,61e6fe5b5fb46bea,1976.004,2005,2005.0,2030,40.0,61e6fe5b5fb46bea_2030,ESP.09.17.17065,1185.6024,0.01354986801622915,0.01354983284386524,1632.4493410857938,1185.6024,446.8469410857938
3499,ITA,City,620d50af92590952,8801.064,2007,2007.0,2050,28.0,620d50af92590952_2050,ITA.5.26.048,6336.76608,0.005757442775831345,0.00575749659195135,8211.89451925941,7706.55766850482,505.33685075458925
3500,BIH,City,620f162ea358ec11,46250.7,2015,2015.0,2030,40.0,620f162ea358ec11_2030,BIH.2.4.1_1,27750.42,0.02268495988716035,0.02268495988716035,42194.57717276551,27750.42,14444.15717276551
3502,USA,City,624348b413131627,465879.0,2015,2021.0,2030,50.0,624348b413131627_2030,USA.22.9.1600000US2539835,232939.5,0.02739965906371644,0.04035163411151177,416879.7545703468,232939.5,183940.2545703468
3506,ITA,City,624d3acd2087a08c,143369.9,2011,2011.0,2050,42.0,624d3acd2087a08c_2050,ITA.19.87.033,83154.542,0.009031744108285666,0.009031744108285666,133332.4699763173,120668.27237272226,12664.19760359505
3509,ITA,City,628ec236d59bced5,567430.9,2006,2017.0,2030,41.0,628ec236d59bced5_2030,ITA.5.26.086,334784.2310000001,0.014419205798848589,0.01266241832857018,469798.90125993756,334784.2310000001,135014.67025993747
3517,GBR,City,62d7bba061821f37,4911880.5,2005,2019.0,2050,80.0,62d7bba061821f37_2050,GBR.1.03.97,982376.0999999997,0.013147605481073521,0.019592272343766037,4081112.6409494937,4511219.034021713,-430106.3930722191
3523,ITA,City,6323085124ece63d,16205.04,2007,2007.0,2030,40.0,6323085124ece63d_2030,ITA.8.35.010,9723.024,0.014736758555106588,0.014736711882726627,13560.55519364872,9723.024,3837.5311936487215
3527,ESP,City,632466ef400f2cee,17458.5,2005,2017.0,2030,40.43,632466ef400f2cee_2030,ESP.04.07.07060,10400.02845,0.013674206643935927,0.026688721774458912,14397.675930456286,10400.02845,3997.647480456286
3528,ESP,City,63281cb457ad8f60,19523.0,2006,2006.0,2030,40.0,63281cb457ad8f60_2030,ESP.06.39.39102,11713.8,0.014118413069381885,0.014118413069381885,16228.126166488755,11713.8,4514.326166488756
3530,FRA,City,636d349a9f49c362,22861.2,2010,2013.0,2050,50.0,636d349a9f49c362_2050,FRA.84.069.1.69123,11430.6,0.010188177345910487,0.010587192434768689,20848.40115303598,18220.539182547156,2627.8619704888224
3544,UKR,City,6371dd878868abb7,116096.5,2013,2013.0,2030,30.0,6371dd878868abb7_2030,UKR.32.12.003.001,81267.54999999999,0.015552898761765688,0.015552898761765688,105675.28655740882,81267.54999999999,24407.736557408833
3545,ESP,City,6374618684d1d2f7,10227.3,2020,2020.0,2030,40.0,6374618684d1d2f7_2030,ESP.12.36.36059,6136.379999999999,0.034219694129380196,0.034219694129380196,10589.675454999488,6136.379999999999,4453.295454999488
3546,BEL,City,637507ee19facfed,29079.2,2006,2006.0,2030,41.0,637507ee19facfed_2030,BEL.3.4.3.7_1,17156.728000000003,0.014419205798848589,0.014419205798848589,24075.84114562315,17156.728000000003,6919.113145623149
3551,ITA,City,63a2a99be9d6430e,8827.65,2009,2009.0,2050,1.0,63a2a99be9d6430e_2050,ITA.5.28.031,8739.3735,0.0002427204482611245,0.00024258500297413832,8806.24687614416,8782.738612990624,23.508263153535154
3552,POL,City,63ead6400c53d6c0,90704.0,2013,2013.0,2030,40.0,63ead6400c53d6c0_2030,POL.12.16.4_1,54422.4,0.019989654407636115,0.019989654407636115,80354.53681123977,54422.4,25932.13681123977
3553,ITA,City,63eb19ed14b65641,9320.904,2011,2011.0,2030,40.0,63eb19ed14b65641_2030,ITA.19.83.057,5592.5424,0.01786680031720378,0.017866790464334148,8069.027047538042,5592.5424,2476.484647538042
3555,ESP,City,63febf2811aab16d,3404.0,2010,2010.0,2030,40.0,63febf2811aab16d_2030,ESP.10.46.46161,2042.3999999999999,0.01696592574647271,0.01696592574647271,2918.1438536253604,2042.3999999999999,875.7438536253605
3557,BEL,City,64020b5bae05fbad,55205.3,2011,2018.0,2030,40.0,64020b5bae05fbad_2030,BEL.2.1.2.2_1,33123.18,0.01786680031720378,0.03159480519403424,47790.75708401802,33123.18,14667.57708401802
3559,ESP,City,6409c53c472062bc,681.9,2010,2015.0,2030,40.0,6409c53c472062bc_2030,ESP.10.46.46185,409.14,0.01696592574647271,0.02087572105210933,584.5717666824715,409.14,175.43176668247156
3565,ITA,City,645b0e39cad7ddac,15787.0,2008,2013.0,2030,53.0,645b0e39cad7ddac_2030,ITA.1.1.244,7419.889999999999,0.01951839253407095,0.018258274497935156,12709.649476697923,7419.889999999999,5289.759476697924
3568,FRA,City,649a1789cb738695,1875.0,2011,2011.0,2030,50.0,649a1789cb738695_2030,FRA.32.059.1.59560,937.5,0.021569600815111167,0.021569600815111167,1574.8557190281203,937.5,637.3557190281203
3570,ESP,City,64ac903162ee75db,28729.93,2007,2007.0,2030,40.0,64ac903162ee75db_2030,ESP.10.03.03102,17237.958,0.014736758555106588,0.014736738811067296,24041.520506870962,17237.958,6803.562506870963
3573,ITA,City,64b422dfb757a0b5,3207.128,2011,2022.0,2030,40.0,64b422dfb757a0b5_2030,ITA.19.83.013,1924.2768,0.01786680031720378,0.0655902897623899,2776.3833397400713,1924.2768,852.1065397400712
3578,ITA,City,64cadfdf482d90be,41492.0,2005,2019.0,2030,40.0,64cadfdf482d90be_2030,ITA.5.27.004,24895.2,0.01354986801622915,0.021122318899166714,34278.06222068972,24895.2,9382.862220689716
3579,ITA,City,64cd44b5cb41fa32,2515.2,2011,2011.0,2030,40.63,64cd44b5cb41fa32_2030,ITA.19.82.012,1493.2742399999997,0.018107361661485966,0.018107361661485966,2173.124239151294,1493.2742399999997,679.8499991512945
3581,USA,City,64e8faaea9a0090e,34340.0,2018,2021.0,2030,63.3,64e8faaea9a0090e_2030,USA.5.1.1600000US0656938,12602.78,0.04171483442485058,0.05373329047425246,32907.51258585063,12602.78,20304.73258585063
3584,ITA,City,64f44ef835b85497,9463.559,2011,2011.0,2030,40.0,64f44ef835b85497_2030,ITA.19.82.001,5678.135399999999,0.01786680031720378,0.011551138834650976,8192.52226361006,5678.135399999999,2514.3868636100615
3590,ESP,City,65068e3ea26e9a89,638.9,2010,2015.0,2030,40.0,65068e3ea26e9a89_2030,ESP.10.46.46140,383.34,0.01696592574647271,0.02251455912733702,547.709197438673,383.34,164.36919743867298
3597,ESP,City,651c00ce87f110f2,2743.3,2010,2018.0,2030,40.0,651c00ce87f110f2_2030,ESP.11.10.10205,1645.98,0.01696592574647271,0.030316535228686714,2351.7461908491337,1645.98,705.7661908491336
3602,ESP,City,6527508aa8f335c4,58293.0718,2007,2013.0,2030,40.0,6527508aa8f335c4_2030,ESP.01.11.11038,34975.84308,0.014736758555106588,0.012099233308622503,48780.28178586587,34975.84308,13804.438705865869
3604,ESP,City,652b66501e29834b,5323.062,2007,2015.0,2030,40.0,652b66501e29834b_2030,ESP.10.03.03116,3193.8372,0.014736758555106588,0.017867094637221914,4454.396659941237,3193.8372,1260.559459941237
3605,ESP,City,653d7aa757783e2e,23721.9,2016,2016.0,2030,40.0,653d7aa757783e2e_2030,ESP.12.15.15023,14233.140000000001,0.024324869001833394,0.024324869001833394,22032.57093206335,14233.140000000001,7799.430932063349
3611,ITA,City,6572bdd6b511692f,123762.5,2005,2017.0,2050,45.0,6572bdd6b511692f_2050,ITA.5.27.029,68069.375,0.00829115069760289,0.00829115069760289,110145.74220219054,100506.41636211418,9639.325840076359
3615,ITA,City,65779bb41b8bc7f8,671.069,2011,2011.0,2030,40.0,65779bb41b8bc7f8_2030,ITA.19.83.031,402.6414,0.01786680031720378,0.01786786086670844,580.9387063491166,402.6414,178.29730634911664
3618,BEL,City,65799777405746ae,39146.53,2011,2018.0,2030,40.0,65799777405746ae_2030,BEL.2.4.2.3_1,23487.917999999998,0.01786680031720378,0.028127173674933337,33888.816941710735,23487.917999999998,10400.898941710737
3620,ITA,City,659688b3fc65382a,28254.5,2011,2017.0,2030,50.0,659688b3fc65382a_2030,ITA.19.86.016,14127.25,0.021569600815111167,0.021569600815111167,23731.60582041601,14127.25,9604.35582041601
3626,ITA,City,659a7521c5e9b5df,20141.6,2011,2011.0,2030,40.0,659a7521c5e9b5df_2030,ITA.19.89.018,12084.96,0.01786680031720378,0.01786680031720378,17436.411230143796,12084.96,5351.451230143797
3631,ITA,City,65a71a180cf9d4fa,624573.9,2006,2019.0,2030,43.0,65a71a180cf9d4fa_2030,ITA.6.30.129,356007.1230000001,0.01501470679771777,0.021613509590660662,513062.8049007495,356007.1230000001,157055.68190074945
3634,ESP,City,65f793f398eb662c,1239.9,2005,2005.0,2030,40.0,65f793f398eb662c_2030,ESP.09.43.43115,743.94,0.01354986801622915,0.01354986801622915,1024.326842461997,743.94,280.38684246199705
3635,ESP,City,6603361577ad01bb,2402.0,2010,2010.0,2030,40.1,6603361577ad01bb_2030,ESP.12.15.15028,1438.798,0.017002233640895925,0.017002233640895925,2058.4758775405567,1438.798,619.6778775405567
3638,BEL,City,6623b05897a9cef4,8764.5,2006,2006.0,2030,41.0,6623b05897a9cef4_2030,BEL.3.4.5.7_1,5171.055,0.014419205798848589,0.014419205798848589,7256.482630911927,5171.055,2085.427630911927
3640,ESP,City,662c70019c7e3986,28731.5,2019,2019.0,2030,40.0,662c70019c7e3986_2030,ESP.12.15.15056,17238.899999999998,0.031061016501513494,0.031061016501513494,28731.5,17238.899999999998,11492.600000000002
3641,BEL,City,664deb8f4346d2c7,48613.2,2006,2006.0,2030,56.0,664deb8f4346d2c7_2030,BEL.3.1.1.24_1,21389.807999999997,0.018701295045619792,0.018701295045619792,38033.83725291303,21389.807999999997,16644.02925291303
3642,ITA,City,66969b695730e63e,25090.52,2007,2007.0,2030,40.0,66969b695730e63e_2030,ITA.8.35.023,15054.312,0.014736758555106588,0.014736743483154013,20996.022305242514,15054.312,5941.710305242514
3643,BEL,City,66bcd1dbcc968974,110140.8,2011,2011.0,2030,40.0,66bcd1dbcc968974_2030,BEL.2.1.1.7_1,66084.48,0.017866800317204,0.017866800317204,95347.95061052838,66084.48,29263.470610528384
3644,ITA,City,66d163e1b0373907,4328.442,2011,2011.0,2030,40.0,66d163e1b0373907_2030,ITA.19.84.039,2597.0652,0.01786680031720378,0.017866577533551142,3747.0953001661273,2597.0652,1150.0301001661273
3645,GBR,City,66decd1a6ab467f4,1796065.12,2019,2019.0,2030,100.0,66decd1a6ab467f4_2030,GBR.1.04.16,0.0,0.06504108943996267,0.06504108943996267,1796065.12,0.0,1796065.12
3651,ESP,City,670c1b23dbf1b4f8,1692.9,2010,2015.0,2030,40.0,670c1b23dbf1b4f8_2030,ESP.10.46.46218,1015.74,0.01696592574647271,0.024933303789156813,1451.27077843783,1015.74,435.5307784378299
3654,ITA,City,6743051cee440627,122894.8,2005,2005.0,2030,28.0,6743051cee440627_2030,ITA.16.73.003,88484.256,0.009923315897995888,0.009923315897995888,106880.17878531877,88484.256,18395.922785318777
